4.860E-01	2.551E+00	8.272E-01	1.863E+01	-3.464E+02	3.082E+01
4.841E-01	2.561E+00	8.336E-01	1.870E+01	-3.491E+02	3.118E+01
4.821E-01	2.572E+00	8.402E-01	1.878E+01	-3.519E+02	3.155E+01
4.802E-01	2.582E+00	8.468E-01	1.885E+01	-3.547E+02	3.193E+01
4.783E-01	2.592E+00	8.535E-01	1.893E+01	-3.575E+02	3.231E+01
4.764E-01	2.603E+00	8.603E-01	1.900E+01	-3.604E+02	3.270E+01
4.745E-01	2.613E+00	8.672E-01	1.908E+01	-3.633E+02	3.309E+01
4.726E-01	2.624E+00	8.741E-01	1.916E+01	-3.663E+02	3.349E+01
4.707E-01	2.634E+00	8.811E-01	1.924E+01	-3.693E+02	3.390E+01
4.687E-01	2.645E+00	8.883E-01	1.932E+01	-3.723E+02	3.432E+01
4.668E-01	2.656E+00	8.955E-01	1.940E+01	-3.754E+02	3.474E+01
4.649E-01	2.667E+00	9.028E-01	1.948E+01	-3.785E+02	3.516E+01
4.630E-01	2.678E+00	9.102E-01	1.956E+01	-3.816E+02	3.560E+01
4.611E-01	2.689E+00	9.176E-01	1.964E+01	-3.848E+02	3.604E+01
4.592E-01	2.700E+00	9.252E-01	1.972E+01	-3.880E+02	3.649E+01
4.573E-01	2.711E+00	9.329E-01	1.980E+01	-3.912E+02	3.694E+01
4.554E-01	2.723E+00	9.406E-01	1.989E+01	-3.945E+02	3.741E+01
4.534E-01	2.734E+00	9.485E-01	1.997E+01	-3.979E+02	3.788E+01
4.515E-01	2.746E+00	9.564E-01	2.005E+01	-4.012E+02	3.836E+01
4.496E-01	2.758E+00	9.645E-01	2.014E+01	-4.047E+02	3.885E+01
4.477E-01	2.769E+00	9.727E-01	2.023E+01	-4.081E+02	3.935E+01
4.458E-01	2.781E+00	9.809E-01	2.031E+01	-4.117E+02	3.985E+01
4.439E-01	2.793E+00	9.893E-01	2.040E+01	-4.152E+02	4.037E+01
4.420E-01	2.805E+00	9.978E-01	2.049E+01	-4.188E+02	4.089E+01
4.401E-01	2.817E+00	1.006E+00	2.058E+01	-4.224E+02	4.142E+01
4.381E-01	2.830E+00	1.015E+00	2.067E+01	-4.261E+02	4.196E+01
4.362E-01	2.842E+00	1.024E+00	2.076E+01	-4.299E+02	4.251E+01
4.343E-01	2.855E+00	1.033E+00	2.085E+01	-4.337E+02	4.307E+01
4.324E-01	2.867E+00	1.042E+00	2.094E+01	-4.375E+02	4.364E+01
